"codigo","codigoPai","descricao","nivel","ehFolha"
"8708941","870894","Volantes, barras e caixas, de direção dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10",5,false
"87089411","8708941","Volantes",6,true
"87089412","8708941","Colunas",6,true
"87089413","8708941","Caixas",6,true
"8708948","870894","Outros",5,false
"87089481","8708948","Volantes",6,true
"87089482","8708948","Colunas",6,true
"87089483","8708948","Caixas",6,true
"87089490","870894","Partes",5,true
"870895","87089","Bolsas infláveis de segurança com sistema de insuflação (airbags); suas partes",4,false
"87089510","870895","Bolsas infláveis de segurança com sistema de insuflação (airbags)",5,true
"8708952","870895","Partes",5,false
"87089521","8708952","Bolsas infláveis para airbags",6,true
"87089522","8708952","Sistema de insuflação",6,true
"87089529","8708952","Outras",6,true
"870899","87089","Outros",4,false
"87089910","870899","Dispositivos para comando de acelerador, freio, embreagem, direção ou caixa de marchas mesmo os de adaptação dos pré-existentes, do tipo dos utilizados por pessoas incapacitadas",5,true
"87089990","870899","Outros",5,true
"8709","87","Veículos automóveis sem dispositivo de elevação, dos tipos utilizados em fabricas, armazéns, portos ou aeroportos, para transporte de mercadorias à curtas distâncias; carros-tratores dos tipos utilizados nas estações ferroviárias; suas partes.",2,false
"87091","8709","Veículos:",3,false
"87091100","87091","Elétricos",4,true
"87091900","87091","Outros",4,true
"87099000","8709","Partes",3,true
"87100000","87","Veículos e carros blindados de combate, armados ou não, e suas partes.",2,true
"8711","87","Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais.",2,false
"87111000","8711","Com motor de pistão alternativo de cilindrada não superior a 50 cm³",3,true
"871120","8711","Com motor de pistão alternativo de cilindrada superior a 50 cm³, mas não superior a 250 cm³",3,false
"87112010","871120","Motocicletas de cilindrada inferior ou igual a 125 cm³",4,true
"87112020","871120","Motocicleta de cilindrada superior a 125 cm³",4,true
"87112090","871120","Outros",4,true
"87113000","8711","Com motor de pistão alternativo de cilindrada superior a 250 cm³ mas não superior a 500 cm³",3,true
"87114000","8711","Com motor de pistão alternativo de cilindrada superior a 500 cm³ mas não superior a 800 cm³",3,true
"87115000","8711","Com motor de pistão alternativo de cilindrada superior a 800 cm³",3,true
"87119000","8711","Outros",3,true
"871200","87","Bicicletas e outros ciclos (incluindo os triciclos), sem motor.",2,false
"87120010","871200","Bicicletas",3,true
"87120090","871200","Outros",3,true
"8713","87","Cadeiras de rodas e outros veículos para inválidos, mesmo com motor ou outro mecanismo de propulsão.",2,false
"87131000","8713","Sem mecanismo de propulsão",3,true
"87139000","8713","Outros",3,true
"8714","87","Partes e acessórios dos veículos das posições 87.11 a 87.13.",2,false
"87141000","8714","De motocicletas (incluindo os ciclomotores)",3,true
"87142000","8714","De cadeiras de rodas ou de outros veículos para inválidos",3,true
"87149","8714","Outros:",3,false
"87149100","87149","Quadros e garfos, e suas partes",4,true
"87149200","87149","Aros e raios",4,true
"871493","87149","Cubos, exceto de freios, e pinhões de rodas livres",4,false
"87149310","871493","Cubos, exceto de freios",5,true
"87149320","871493","Pinhões de rodas livres",5,true
"871494","87149","Freios, incluindo os cubos de freios, e suas partes",4,false
"87149410","871494","Cubos de freios",5,true
"87149490","871494","Outros",5,true
"87149500","87149","Selins",4,true
"87149600","87149","Pedais e pedaleiros, e suas partes",4,true
"871499","87149","Outros",4,false
"87149910","871499","Câmbio de velocidades",5,true
"87149990","871499","Outros",5,true
"87150000","87","Carrinhos e veículos semelhantes para transporte de crianças, e suas partes.",2,true
"8716","87","Reboques e semirreboques, para quaisquer veículos; outros veículos não autopropulsados; suas partes.",2,false
"87161000","8716","Reboques e semirreboques, para habitação ou para acampar, do tipo trailer",3,true
"87162000","8716","Reboques e semirreboques, autocarregáveis ou autodescarregáveis, para usos agrícolas",3,true
"87163","8716","Outros reboques e semirreboques, para transporte de mercadorias:",3,false
"87163100","87163","Cisternas",4,true
"87163900","87163","Outros",4,true
"87164000","8716","Outros reboques e semirreboques",3,true
"87168000","8716","Outros veículos",3,true
"871690","8716","Partes",3,false
"87169010","871690","Chassis de reboques e semirreboques",4,true
"87169090","871690","Outras",4,true
"88",,"Aeronaves e aparelhos espaciais, e suas partes",1,false
"88010000","88","Balões e dirigíveis; planadores, asas voadoras e outros veículos aéreos, não concebidos para propulsão a motor.",2,true
"8802","88","Outros veículos aéreos (por exemplo, helicópteros, aviões); veículos espaciais (incluindo os satélites) e seus veículos de lançamento, e veículos suborbitais.",2,false
"88021","8802","Helicópteros:",3,false
"88021100","88021","De peso não superior a 2.000 kg, vazios",4,true
"880212","88021","De peso superior a 2.000 kg, vazios",4,false
"88021210","880212","De peso inferior ou igual a 3.500 kg",5,true
"88021290","880212","Outros",5,true
"880220","8802","Aviões e outros veículos aéreos, de peso não superior a 2.000 kg, vazios",3,false
"88022010","880220","A hélice",4,true
"8802202","880220","A turboélice",4,false
"88022021","8802202","Monomotores",5,true
"88022022","8802202","Multimotores",5,true
"88022090","880220","Outros",4,true
"880230","8802","Aviões e outros veículos aéreos, de peso superior a 2.000 kg, mas não superior a 15.000 kg, vazios",3,false
"88023010","880230","A hélice",4,true
"8802302","880230","A turboélice",4,false
"88023021","8802302","Multimotores, de peso inferior ou igual a 7.000 kg, vazios",5,true
"88023029","8802302","Outros",5,true
"8802303","880230","A turbojato",4,false
"88023031","8802303","De peso inferior ou igual a 7.000 kg, vazios",5,true
"88023039","8802303","Outros",5,true
"88023090","880230","Outros",4,true
"880240","8802","Aviões e outros veículos aéreos, de peso superior a 15.000 kg, vazios",3,false
"88024010","880240","A turboélice",4,true
"88024090","880240","Outros",4,true
"88026000","8802","Veículos espaciais (incluindo os satélites) e seus veículos de lançamento, e veículos suborbitais",3,true
"8803","88","Partes dos veículos e aparelhos das posições 88.01 ou 88.02.",2,false
"88031000","8803","Hélices e rotores, e suas partes",3,true
"88032000","8803","Trens de aterrissagem e suas partes",3,true
"88033000","8803","Outras partes de aviões ou de helicópteros",3,true
"88039000","8803","Outras",3,true
"88040000","88","Pára-quedas (incluindo os pára-quedas dirigíveis e os parapentes) e os pára-quedas giratórios; suas partes e acessórios.",2,true
"8805","88","Aparelhos e dispositivos para lançamento de veículos aéreos; aparelhos e dispositivos para aterrissagem de veículos aéreos em porta-aviões e aparelhos e dispositivos semelhantes; aparelhos de treinamento de voo em terra; suas partes.",2,false
"88051000","8805","Aparelhos e dispositivos para lançamento de veículos aéreos, e suas partes; aparelhos e dispositivos para aterrissagem de veículos aéreos em porta-aviões e aparelhos e dispositivos semelhantes, e suas partes",3,true
"88052","8805","Aparelhos de treinamento de voo em terra e suas partes:",3,false
"88052100","88052","Simuladores de combate aéreo e suas partes",4,true
"88052900","88052","Outros",4,true
"89",,"Embarcações e estruturas flutuantes",1,false
"8901","89","Transatlânticos, barcos de excursão, ferryboats, cargueiros, chatas e embarcações semelhantes, para o transporte de pessoas ou de mercadorias.",2,false
"89011000","8901","Transatlânticos, barcos de excursão e embarcações semelhantes principalmente concebidas para o transporte de pessoas; ferryboats",3,true
"89012000","8901","Navios-tanque",3,true
"89013000","8901","Barcos frigoríficos, exceto os da subposição 8901.20",3,true
"89019000","8901","Outras embarcações para o transporte de mercadorias ou para o transporte de pessoas e de mercadorias",3,true
"890200","89","Barcos de pesca; navios-fábricas e outras embarcações para o tratamento ou conservação de produtos da pesca.",2,false
"89020010","890200","De comprimento, de proa a popa, superior ou igual a 35 m",3,true
"89020090","890200","Outros",3,true
"8903","89","Iates e outros barcos e embarcações de recreio ou de esporte; barcos a remos e canoas.",2,false
"89031000","8903","Barcos infláveis",3,true
"89039","8903","Outros:",3,false
"89039100","89039","Barcos a vela, mesmo com motor auxiliar",4,true
"89039200","89039","Barcos a motor, exceto com motor fora-de-borda",4,true
"89039900","89039","Outros",4,true
"89040000","89","Rebocadores e barcos concebidos para empurrar outras embarcações.",2,true
"8905","89","Barcos-faróis, barcos-bombas, dragas, guindastes flutuantes e outras embarcações em que a navegação e acessória da função principal; docas  flutuantes; plataformas de perfuração ou de exploração, flutuantes ou submersíveis.",2,false
"89051000","8905","Dragas",3,true
"89052000","8905","Plataformas de perfuração ou de exploração, flutuantes ou submersíveis",3,true
"89059000","8905","Outros",3,true
"8906","89","Outras embarcações, incluindo os navios de guerra e os barcos salvavidas, exceto os barcos a remos.",2,false
"89061000","8906","Navios de guerra",3,true
"89069000","8906","Outras",3,true
"8907","89","Outras estruturas flutuantes (por exemplo, balsas, reservatórios, caixões, bóias de amarração, bóias de sinalização e semelhantes).",2,false
"89071000","8907","Balsas infláveis",3,true
"89079000","8907","Outras",3,true
"89080000","89","Embarcações e outras estruturas flutuantes, a serem desmanteladas.",2,true
"90",,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",1,false
"9001","90","Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 85.44; matérias polarizantes em folhas ou em placas; lentes (incluindo as de contato), prismas, espelhos e outros elementos de óptica, de qualquer matéria, não montados, exceto os de vidro não trabalhado opticamente.",2,false
"900110","9001","Fibras ópticas, feixes e cabos de fibras ópticas",3,false
"9001101","900110","Fibras ópticas",4,false
"90011011","9001101","Com diâmetro de núcleo inferior a 11 micrômetros (mícrons)",5,true
"90011019","9001101","Outras",5,true
"90011020","900110","Feixes e cabos de fibras ópticas",4,true
"90012000","9001","Matérias polarizantes, em folhas ou em placas",3,true
"90013000","9001","Lentes de contato",3,true
"90014000","9001","Lentes de vidro, para óculos",3,true
"90015000","9001","Lentes de outras matérias, para óculos",3,true
"900190","9001","Outros",3,false
"90019010","900190","Lentes",4,true
"90019090","900190","Outros",4,true
"9002","90","Lentes, prismas, espelhos e outros elementos de óptica, de qualquer matéria, montados, para instrumentos ou aparelhos, exceto os de vidro não trabalhado opticamente.",2,false
"90021","9002","Objetivas:",3,false
"900211","90021","Para câmeras, para projetores ou para aparelhos fotográficos ou cinematográficos, de ampliação ou de redução",4,false
"90021110","900211","Para câmeras fotográficas ou cinematográficas ou para projetores",5,true
"90021120","900211","De aproximação (zoom) para câmeras de televisão, de 20 ou mais aumentos",5,true
"90021190","900211","Outras",5,true
"90021900","90021","Outras",4,true
"900220","9002","Filtros",3,false
"90022010","900220","Polarizantes",4,true
"90022090","900220","Outros",4,true
"90029000","9002","Outros",3,true
"9003","90","Armações para óculos e artigos semelhantes, e suas partes.",2,false
"90031","9003","Armações:",3,false
"90031100","90031","De plásticos",4,true
"900319","90031","De outras matérias",4,false
"90031910","900319","De metais comuns, mesmo folheados ou chapeados de metais preciosos (plaquê)",5,true
"90031990","900319","Outras",5,true
"900390","9003","Partes",3,false
"90039010","900390","Charneiras",4,true
"90039090","900390","Outras",4,true
"9004","90","Óculos para correção, proteção ou outros fins, e artigos semelhantes.",2,false
"90041000","9004","Óculos de sol",3,true
"900490","9004","Outros",3,false
"90049010","900490","Óculos para correção",4,true
"90049020","900490","Óculos de segurança",4,true
"90049090","900490","Outros",4,true
"9005","90","Binóculos, lunetas, incluindo as astronômicas, telescópios ópticos, e suas armações; outros instrumentos de astronomia e suas armações, exceto os aparelhos de radioastronomia.",2,false
"90051000","9005","Binóculos",3,true
"90058000","9005","Outros instrumentos",3,true
"900590","9005","Partes e acessórios (incluindo as armações)",3,false
"90059010","900590","De binóculos",4,true
"90059090","900590","Outros",4,true
"9006","90","Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash) para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39.",2,false
"900610","9006","Câmeras fotográficas dos tipos utilizados para preparação de clichês ou cilindros de impressão",3,false
"90061010","900610","Fotocompositoras a laser para preparação de clichês",4,true
"90061090","900610","Outras",4,true
"90063000","9006","Câmeras fotográficas especialmente concebidas para fotografia submarina ou aérea, para exame médico de órgãos internos ou para laboratórios de medicina legal ou de investigação judicial",3,true
"90064000","9006","Câmaras fotográficas para filmes de revelação e copiagem instantâneas",3,true
"90065","9006","Outras câmeras fotográficas:",3,false
"90065100","90065","Com visor de reflexão através da objetiva (reflex ), para filmes em rolos de largura não superior a 35 mm",4,true
"90065200","90065","Outras, para filmes em rolos de largura inferior a 35 mm",4,true
"900653","90065","Outras, para filmes em rolos de 35 mm de largura",4,false
"90065310","900653","De foco fixo",5,true
"90065320","900653","De foco ajustável",5,true
"900659","90065","Outras",4,false
"90065910","900659","De foco fixo",5,true
"9006592","900659","De foco ajustável",5,false
"90065921","9006592","Para obtenção de negativos de 45 mm x 60 mm ou de dimensões superiores",6,true
"90065929","9006592","Outras",6,true
"90066","9006","Aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash) para fotografia:",3,false
"90066100","90066","Aparelhos de tubo de descarga para produção de luz-relâmpago (denominados ""flashes eletrônicos"")",4,true
"90066900","90066","Outros",4,true
"90069","9006","Partes e acessórios:",3,false
"900691","90069","De câmaras fotográficas",4,false
"90069110","900691","Corpos",5,true
"90069190","900691","Outros",5,true
"90069900","90069","Outros",4,true
"9007","90","Câmeras e projetores, cinematográficos, mesmo com aparelhos de gravação ou de reprodução de som incorporados.",2,false
"90071000","9007","Câmeras",3,true
"900720","9007","Projetores",3,false
"90072020","900720","Para filmes de largura superior ou igual a 35 mm mas inferior ou igual a 70 mm",4,true
"90072090","900720","Outros",4,true
"90079","9007","Partes e acessórios:",3,false
"90079100","90079","De câmeras",4,true
"90079200","90079","De projetores",4,true
"9008","90","Aparelhos de projeção fixa; aparelhos fotográficos de ampliação ou de redução.",2,false
"90085000","9008","Projetores e aparelhos de ampliação ou de redução",3,true
"90089000","9008","Partes e acessórios",3,true
"9010","90","Aparelhos e material dos tipos usados nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente capítulo; negatoscópios; telas para projeção.",2,false
"901010","9010","Aparelhos e material para revelação automática de filmes fotográficos, de filmes cinematográficos ou de papel fotográfico, em rolos, ou para copiagem automática de filmes revelados em rolos de papel fotográfico",3,false
"90101010","901010","Cubas e cubetas de operação automática e programáveis",4,true
"90101020","901010","Ampliadoras-copiadoras automáticas para papel fotográfico, com capacidade superior a 1.000 cópias por hora",4,true
"90101090","901010","Outros",4,true
"901050","9010","Outros aparelhos e material para laboratórios fotográficos ou cinematográficos; negatoscópios",3,false
"90105010","901050","Processadores fotográficos para o tratamento eletrônico de imagens, mesmo com saída digital",4,true
"90105020","901050","Aparelhos para revelação automática de chapas de fotopolímeros com suporte metálico",4,true
"90105090","901050","Outros",4,true
"90106000","9010","Telas para projeção",3,true
"901090","9010","Partes e acessórios",3,false
"90109010","901090","De aparelhos ou material da subposição 9010.10 ou do item 9010.50.10",4,true
"90109090","901090","Outros",4,true
"9011","90","Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção.",2,false
"90111000","9011","Microscópios estereoscópicos",3,true
"901120","9011","Outros microscópios, para fotomicrografia, cinefotomicrografia ou microprojeção",3,false
"90112010","901120","Para fotomicrografia",4,true
"90112020","901120","Para cinefotomicrografia",4,true
"90112030","901120","Para microprojeção",4,true
"901180","9011","Outros microscópios",3,false
"90118010","901180","Binoculares de platina móvel",4,true
"90118090","901180","Outros",4,true
"901190","9011","Partes e acessórios",3,false
"90119010","901190","Dos artigos da subposição 9011.20",4,true
"90119090","901190","Outros",4,true
"9012","90","Microscópios, exceto ópticos; difratógrafos.",2,false
"901210","9012","Microscópios, exceto ópticos; difratógrafos",3,false
"90121010","901210","Microscópios eletrônicos",4,true
"90121090","901210","Outros",4,true
"901290","9012","Partes e acessórios",3,false
"90129010","901290","De microscópios eletrônicos",4,true
"90129090","901290","Outros",4,true
"9013","90","Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente noutras posições; lasers, exceto diodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos noutras posições do presente capítulo.",2,false
"901310","9013","Miras telescópicas para armas; periscópios; lunetas para máquinas, aparelhos ou instrumentos do presente capítulo ou da seção xvi",3,false
"90131010","901310","Miras telescópicas para armas",4,true
"90131090","901310","Outros",4,true
"90132000","9013","Lasers, exceto diodos laser",3,true
"901380","9013","Outros dispositivos, aparelhos e instrumentos",3,false
"90138010","901380","Dispositivos de cristais líquidos (lcd)",4,true
"90138090","901380","Outros",4,true
"90139000","9013","Partes e acessórios",3,true
"9014","90","Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação.",2,false
"90141000","9014","Bússolas, incluindo as agulhas de marear",3,true
"901420","9014","Instrumentos e aparelhos para navegação aérea ou espacial (exceto bússolas)",3,false
"90142010","901420","Altímetros",4,true
"90142020","901420","Pilotos automáticos",4,true
"90142030","901420","Inclinômetros",4,true
"90142090","901420","Outros",4,true
"901480","9014","Outros aparelhos e instrumentos",3,false
"90148010","901480","Sondas acústicas (ecobatímetros) ou de ultrassom (sonar e semelhantes)",4,true
"90148090","901480","Outros",4,true
"90149000","9014","Partes e acessórios",3,true
"9015","90","Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros.",2,false
"90151000","9015","Telêmetros",3,true
"901520","9015","Teodolitos e taqueômetros",3,false
"90152010","901520","Com sistema de leitura por meio de prisma ou micrômetro óptico e precisão de leitura de 1 segundo",4,true
"90152090","901520","Outros",4,true
"90153000","9015","Níveis",3,true
"90154000","9015","Instrumentos e aparelhos de fotogrametria",3,true
"901580","9015","Outros instrumentos e aparelhos",3,false
"90158010","901580","Molinetes hidrométricos",4,true
"90158090","901580","Outros",4,true
"901590","9015","Partes e acessórios",3,false
"90159010","901590","De instrumentos ou aparelhos da subposição 9015.40",4,true
"90159090","901590","Outros",4,true
"901600","90","Balanças sensíveis a pesos iguais ou inferiores a 5 cg, com ou sem pesos.",2,false
"90160010","901600","Sensíveis a pesos não superiores a 0,2 mg",3,true
"90160090","901600","Outras",3,true
"9017","90","Instrumentos de desenho, de traçado ou de cálculo (por exemplo, máquinas de desenhar, pantógrafos, transferidores, estojos de desenho, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo, metros, micrômetros, paquímetros e calibres), não especificados nem compreendidos noutras posições do presente capítulo.",2,false
"901710","9017","Mesas e máquinas de desenhar, mesmo automáticas",3,false
"90171010","901710","Automáticas",4,true
"90171090","901710","Outras",4,true
"90172000","9017","Outros instrumentos de desenho, de traçado ou de cálculo",3,true
"901730","9017","Micrômetros, paquímetros, calibres e semelhantes",3,false
"90173010","901730","Micrômetros",4,true
"90173020","901730","Paquímetros",4,true
"90173090","901730","Outros",4,true
"901780","9017","Outros instrumentos",3,false
"90178010","901780","Metros",4,true
"90178090","901780","Outros",4,true
"901790","9017","Partes e acessórios",3,false
"90179010","901790","De mesas ou máquinas de desenhar, automáticas",4,true
"90179090","901790","Outros",4,true
"9018","90","Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluindo os aparelhos para cintilografia e outros aparelhos eletromédicos, bem como os aparelhos para testes visuais.",2,false
"90181","9018","Aparelhos de eletrodiagnóstico (incluindo os aparelhos de exploração funcional e os de verificação de parâmetros fisiológicos):",3,false
"90181100","90181","Eletrocardiógrafos",4,true
"901812","90181","Aparelhos de diagnóstico por varredura ultrassônica (scanners)",4,false
"90181210","901812","Ecógrafos com análise espectral doppler",5,true
"90181290","901812","Outros",5,true
"90181300","90181","Aparelhos de diagnóstico por visualização de ressonância magnética",4,true
"901814","90181","Aparelhos de cintilografia",4,false
"90181410","901814","Scanner de tomografia por emissão de posítrons (pet - positron emission tomography )",5,true
"90181420","901814","Câmaras gama",5,true
"90181490","901814","Outros",5,true
"901819","90181","Outros",4,false
"90181910","901819","Endoscópios",5,true
"90181920","901819","Audiômetros",5,true
"90181980","901819","Outros",5,true
"90181990","901819","Partes",5,true
"901820","9018","Aparelhos de raios ultravioleta ou infravermelhos",3,false
"90182010","901820","Para cirurgia, que operem por laser",4,true
"90182020","901820","Outros, para tratamento bucal, que operem por laser",4,true
"90182090","901820","Outros",4,true
"90183","9018","Seringas, agulhas, cateteres, cânulas e instrumentos semelhantes:",3,false
"901831","90183","Seringas, mesmo com agulhas",4,false
"9018311","901831","De plástico",5,false
"90183111","9018311","De capacidade inferior ou igual a 2 cm³",6,true
"90183119","9018311","Outras",6,true
"90183190","901831","Outras",5,true
"901832","90183","Agulhas tubulares de metal e agulhas para suturas",4,false
"9018321","901832","Tubulares de metal",5,false
"90183211","9018321","Gengivais",6,true
"90183212","9018321","De aço cromo-níquel, bisel trifacetado e diâmetro exterior superior ou igual a 1,6 mm, do tipo das utilizadas com bolsas de sangue",6,true
"90183219","9018321","Outras",6,true
"90183220","901832","Para suturas",5,true
"901839","90183","Outros",4,false
"90183910","901839","Agulhas",5,true
"9018392","901839","Sondas, cateteres e cânulas",5,false
"90183921","9018392","De borracha",6,true
"90183922","9018392","Cateteres de poli (cloreto de vinila), para embolectomia arterial",6,true
"90183923","9018392","Cateteres de poli(cloreto de vinila), para termodiluição",6,true
"90183924","9018392","Cateteres intravenosos periféricos, de poliuretano ou de copolímero de etileno-tetrafluoretileno (etfe)",6,true
"90183929","9018392","Outros",6,true
"90183930","901839","Lancetas para vacinação e cautérios",5,true
"9018399","901839","Outros",5,false
"90183991","9018399","Artigo para fístula arte-riovenosa, composto de agulha, base de fixação tipo borboleta, tubo plástico com conector e obturador",6,true
"90183999","9018399","Outros",6,true
"90184","9018","Outros instrumentos e aparelhos para odontologia:",3,false
"90184100","90184","Aparelhos dentários de brocar, mesmo combinados numa base comum com outros equipamentos dentários",4,true
"901849","90184","Outros",4,false
"9018491","901849","Brocas",5,false
"90184911","9018491","De carboneto de tungstênio (volfrâmio)",6,true
"90184912","9018491","De aço-vanádio",6,true
"90184919","9018491","Outras",6,true
"90184920","901849","Limas",5,true
"90184940","901849","Para tratamento bucal, que operem por projeção cinética de partículasl",5,true
"9018499","901849","Outros",5,false
"90184991","9018499","Para desenho e construção de peças cerâmicas para restaurações dentárias, computadorizados",6,true
"90184999","9018499","Outros",6,true
"901850","9018","Outros instrumentos e aparelhos para oftalmologia",3,false
"90185010","901850","Microscópios binoculares, dos tipos utilizados em cirurgia oftalmológica",4,true
"90185090","901850","Outros",4,true
"901890","9018","Outros instrumentos e aparelhos",3,false
"90189010","901890","Para transfusão de sangue ou infusão intravenosa",4,true
"9018902","901890","Bisturis",4,false
"90189021","9018902","Elétricos",5,true
"90189029","9018902","Outros",5,true
"9018903","901890","Litótomos e litotritores",4,false
"90189031","9018903","Litotritores por onda de choque",5,true
"90189039","9018903","Outros",5,true
"90189040","901890","Rins artificiais",4,true
"90189050","901890","Aparelhos de diatermia",4,true
"9018909","901890","Outros",4,false
"90189091","9018909","Incubadoras para bebês",5,true
"90189092","9018909","Aparelhos para medida da pressão arterial",5,true
"90189093","9018909","Aparelhos para terapia intra-uretral por micro-ondas (tumt), próprios para o tratamento de afecções prostáticas, computadorizados",5,true
"90189094","9018909","Endoscópios",5,true
"90189095","9018909","Grampos e clipes, seus aplicadores e extratores",5,true
"90189096","9018909","Desfibriladores externos que operem unicamente em modo automático (aed - automatic external defibrillator)",5,true
"90189099","9018909","Outros",5,true
"9019","90","Aparelhos de mecanoterapia; aparelhos de massagem; aparelhos de psicotécnica; aparelhos de ozonoterapia, de oxigenoterapia, de aerossolterapia, aparelhos respiratórios de reanimação e outros aparelhos de terapia respiratória.",2,false
"90191000","9019","Aparelhos de mecanoterapia; aparelhos de massagem; aparelhos de psicotécnica",3,true
"901920","9019","Aparelhos de ozonoterapia, de oxigenoterapia, de aerossolterapia, aparelhos respiratórios de reanimação e outros aparelhos de terapia respiratória",3,false
"90192010","901920","De oxigenoterapia",4,true
"90192020","901920","De aerossolterapia",4,true
"90192030","901920","Respiratórios de reanimação",4,true
"90192040","901920","Respiradores automáticos (pulmões de aço)",4,true
"90192090","901920","Outros",4,true
"902000","90","Outros aparelhos respiratórios e máscaras contra gases, exceto as máscaras de proteção desprovidas de mecanismo e de elemento filtrante amovível.",2,false
"90200010","902000","Máscaras contra gases",3,true
"90200090","902000","Outros",3,true
"9021","90","Artigos e aparelhos ortopédicos, incluindo as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fraturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos para compensar deficiências ou enfermidades, que se destinam a ser transportados a mão ou sobre as pessoas ou a ser implantados no organismo.",2,false
"902110","9021","Artigos e aparelhos ortopédicos ou para fraturas",3,false
"90211010","902110","Artigos e aparelhos ortopédicos",4,true
"90211020","902110","Artigos e aparelhos para fraturas",4,true
"9021109","902110","Partes e acessórios",4,false
"90211091","9021109","De artigos e aparelhos de ortopedia, articulados",5,true
"90211099","9021109","Outros",5,true
"90212","9021","Artigos e aparelhos de prótese dentária:",3,false
"902121","90212","Dentes artificiais",4,false
"90212110","902121","De acrílico",5,true
"90212190","902121","Outros",5,true
"90212900","90212","Outros",4,true
"90213","9021","Outros artigos e aparelhos de prótese:",3,false
"902131","90213","Próteses articulares",4,false
"90213110","902131","Femurais",5,true
"90213120","902131","Mioelétricas",5,true
"90213190","902131","Outras",5,true
"902139","90213","Outros",4,false
"9021391","902139","Válvulas cardíacas",5,false
"90213911","9021391","Mecânicas",6,true
"90213919","9021391","Outras",6,true
"90213920","902139","Lentes intraoculares",5,true
"90213930","902139","Próteses de artérias vasculares revestidas",5,true
"90213940","902139","Próteses mamárias não implantáveis",5,true
"90213980","902139","Outros",5,true
"9021399","902139","Partes e acessórios",5,false
"90213991","9021399","Partes de próteses modulares que substituem membros superiores ou inferiores",6,true
"90213999","9021399","Outros",6,true
"90214000","9021","Aparelhos para facilitar a audição dos surdos, exceto as partes e acessórios",3,true
"90215000","9021","Marca-passos cardíacos, exceto as partes e acessórios",3,true
"902190","9021","Outros",3,false
"9021901","902190","Aparelhos que se implantam no organismo para compensar um defeito ou uma incapacidade",4,false
"90219011","9021901","Cardiodesfibriladores automáticos",5,true
"90219019","9021901","Outros",5,true
"9021908","902190","Outros",4,false
"90219081","9021908","Implantes expansíveis (stents), mesmo montados sobre cateter do tipo balão",5,true
"90219082","9021908","Oclusores interauriculares constituídos por uma malha de fios de níquel e titânio preenchida com tecido de poliéster, mesmo apresentados com seu respectivo cateter",5,true
"90219089","9021908","Outros",5,true
"9021909","902190","Partes e acessórios",4,false
"90219091","9021909","De marca-passos cardíacos",5,true
"90219092","9021909","De aparelhos para facilitar a audição dos surdos",5,true
"90219099","9021909","Outros",5,true
"9022","90","Aparelhos de raios x e aparelhos que utilizem radiações alfa, beta ou gama, mesmo para usos médicos, cirúrgicos, odontológicos ou veterinários, incluindo os aparelhos de radiofotografia ou de radioterapia, os tubos de raios x e outros dispositivos geradores de raios x, os geradores de tensão, as mesas de comando, as telas de visualização, as mesas, poltronas e suportes semelhantes para exame ou tratamento.",2,false
"90221","9022","Aparelhos de raios x, mesmo para usos médicos, cirúrgicos, odontológicos ou veterinários, incluindo os aparelhos de radiofotografia ou de radioterapia:",3,false
"90221200","90221","Aparelhos de tomografia computadorizada",4,true
"902213","90221","Outros, para odontologia",4,false
"9022131","902213","De diagnostico",5,false
"90221311","9022131","De tomadas maxilares panorâmicas",6,true
"90221319","9022131","Outros",6,true
"90221390","902213","Outros",5,true
"902214","90221","Outros, para usos médicos, cirúrgicos ou veterinários",4,false
"9022141","902214","De diagnóstico",5,false
"90221411","9022141","Para mamografia",6,true
"90221412","9022141","Para angiografia",6,true
"90221413","9022141","Para densitometria óssea, computadorizados",6,true
"90221419","9022141","Outros",6,true
"90221490","902214","Outros",5,true
"902219","90221","Para outros usos",4,false
"90221910","902219","Espectrômetros ou espectrógrafos de raios x",5,true
